ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary
785,9841223,2,20,20.0,0,0,0,,0,1,PREM RATHOD run out Ansari Fayzan (0r 0b 0x4s 0x6s SR: 0.00),,Run out,11104511,,,[],"Ansari Fayzan to OM PAREKH, OUT Run out, Throw from Mid-on by Ansari Fayzan"
784,9841223,2,20,19.5,0,0,0,,0,0,,,,0,,,[],"Ansari Fayzan to OM PAREKH, no run"
783,9841223,2,20,19.4,0,0,0,,0,1,Pravin gadhvi run out Sehjad (0r 1b 0x4s 0x6s SR: 0.00),,Run out,14336127,,,[],"Ansari Fayzan to OM PAREKH, OUT Run out, Throw from Mid-on by Sehjad"
782,9841223,2,20,19.3,0,0,0,LB,1,0,,,,0,,,[],"Ansari Fayzan to Pravin gadhvi, leg bye, 1 run"
781,9841223,2,20,19.2,0,1,0,,0,0,,,,0,,,[],"Ansari Fayzan to OM PAREKH, 1 run"
780,9841223,2,20,19.1,0,0,0,,0,1,Purva Pandya c Safiq Pathan b Ansari Fayzan (4r 5b 0x4s 0x6s SR: 80.00),,Caught out,34680472,,,[],"Ansari Fayzan to Purva Pandya, OUT Caught out, Caught at Long-on by Safiq Pathan"
779,9841223,2,19,19.0,0,0,0,,0,1,Vankar Brijesh lbw b Sohil Shekh (7r 6b 1x4s 0x6s SR: 116.67),,LBW,12089064,,,[],"Sohil Shekh to Vankar Brijesh, OUT LBW"
778,9841223,2,19,18.5,0,1,0,,0,0,,,,0,,,[],"Sohil Shekh to Purva Pandya, 1 run"
777,9841223,2,19,18.4,0,1,0,,0,0,,,,0,,,[],"Sohil Shekh to Vankar Brijesh, 1 run"
776,9841223,2,19,18.3,0,4,1,,0,0,,,,0,,,[],"Sohil Shekh to Vankar Brijesh, FOUR,  to Fine leg"
775,9841223,2,19,18.2,0,0,0,,0,0,,,,0,,,[],"Sohil Shekh to Vankar Brijesh, no run"
774,9841223,2,19,18.1,0,1,0,,0,0,,,,0,,,[],"Sohil Shekh to Purva Pandya, 1 run"
773,9841223,2,18,18.0,0,2,0,,0,0,,,,0,,,[],"MN Pathan to Vankar Brijesh, 2 runs"
772,9841223,2,18,17.5,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Vankar Brijesh, no run"
771,9841223,2,18,17.4,0,0,0,,0,1,Satish Gadhvi b MN Pathan (26r 13b 1x4s 3x6s SR: 200.00),,Bowled,167991,,,[],"MN Pathan to Satish Gadhvi, OUT Bowled"
770,9841223,2,18,17.3,0,6,1,,0,0,,,,0,,,[],"MN Pathan to Satish Gadhvi, SIX,  to Long-on"
769,9841223,2,18,17.3,0,0,0,WD,0,0,,,,0,,,[],"MN Pathan to Satish Gadhvi, wide"
768,9841223,2,18,17.2,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Satish Gadhvi, no run"
767,9841223,2,18,17.1,0,1,0,,0,0,,,,0,,,[],"MN Pathan to Purva Pandya, 1 run"
766,9841223,2,17,17.0,0,6,1,,0,0,,,,0,,,[],"Aiyub to Satish Gadhvi, SIX,  to Deep mid wicket"
765,9841223,2,17,16.5,0,0,0,,0,0,,,,0,,,[],"Aiyub to Satish Gadhvi, no run"
764,9841223,2,17,16.4,0,0,0,,0,0,,,,0,,,[],"Aiyub to Satish Gadhvi, no run"
763,9841223,2,17,16.3,0,6,1,,0,0,,,,0,,,[],"Aiyub to Satish Gadhvi, SIX,  to Long-off"
762,9841223,2,17,16.2,0,0,0,,0,0,,,,0,,,[],"Aiyub to Satish Gadhvi, no run"
761,9841223,2,17,16.1,0,0,0,,0,0,,,,0,,,[],"Aiyub to Satish Gadhvi, no run"
760,9841223,2,16,16.0,0,1,0,,0,0,,,,0,,,[],"Sohil Shekh to Satish Gadhvi, 1 run"
759,9841223,2,16,15.5,0,1,0,,0,0,,,,0,,,[],"Sohil Shekh to Purva Pandya, 1 run"
758,9841223,2,16,15.4,0,1,0,,0,0,,,,0,,,[],"Sohil Shekh to Satish Gadhvi, 1 run"
757,9841223,2,16,15.3,0,2,0,,0,0,,,,0,,,[],"Sohil Shekh to Satish Gadhvi, 2 runs"
756,9841223,2,16,15.2,0,4,1,,0,0,,,,0,,,[],"Sohil Shekh to Satish Gadhvi, FOUR,  to Fine leg"
755,9841223,2,16,15.1,0,0,0,,0,1,Mehul Gadhvi b Sohil Shekh (5r 7b 0x4s 0x6s SR: 71.43),,Bowled,168010,,,[],"Sohil Shekh to Mehul Gadhvi, OUT Bowled"
754,9841223,2,15,15.0,0,0,0,,0,1,Dilip Marvadi c Sohil Shekh b Aklesh Kadiya (46r 48b 5x4s 1x6s SR: 95.83),,Caught out,20639989,,,[],"Aklesh Kadiya to Dilip Marvadi, OUT Caught out, Caught at Wide long-on by Sohil Shekh"
753,9841223,2,15,14.5,0,1,0,,0,0,,,,0,,,[],"Aklesh Kadiya to Mehul Gadhvi, 1 run"
752,9841223,2,15,14.4,0,1,0,,0,0,,,,0,,,[],"Aklesh Kadiya to Dilip Marvadi, 1 run"
751,9841223,2,15,14.3,0,1,0,,0,0,,,,0,,,[],"Aklesh Kadiya to Mehul Gadhvi, 1 run"
750,9841223,2,15,14.2,0,0,0,,0,0,,,,0,,,[],"Aklesh Kadiya to Mehul Gadhvi, no run"
749,9841223,2,15,14.1,0,2,0,,0,0,,,,0,,,[],"Aklesh Kadiya to Mehul Gadhvi, 2 runs"
748,9841223,2,14,14.0,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Dilip Marvadi, no run"
747,9841223,2,14,13.5,0,2,0,,0,0,,,,0,,,[],"MN Pathan to Dilip Marvadi, 2 runs"
746,9841223,2,14,13.4,0,1,0,,0,0,,,,0,,,[],"MN Pathan to Mehul Gadhvi, 1 run"
745,9841223,2,14,13.3,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Mehul Gadhvi, no run"
744,9841223,2,14,13.2,0,1,0,,0,0,,,,0,,,[],"MN Pathan to Dilip Marvadi, 1 run"
743,9841223,2,14,13.1,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Dilip Marvadi, no run"
742,9841223,2,13,13.0,0,1,0,,0,1,Akshar Parekh run out Aiyub / Ahmadrazakhan (30r 31b 2x4s 1x6s SR: 96.77),,Run out,12638748,,,[],"Kishan to Akshar Parekh, 1 run, OUT Run out, Throw from Deep extra cover by Aiyub"
741,9841223,2,13,12.5,0,0,0,,0,0,,,,0,,,[],"Kishan to Akshar Parekh, no run"
740,9841223,2,13,12.4,0,1,0,,0,0,,,,0,,,[],"Kishan to Dilip Marvadi, 1 run"
739,9841223,2,13,12.3,0,1,0,,0,0,,,,0,,,[],"Kishan to Akshar Parekh, 1 run"
738,9841223,2,13,12.2,0,1,0,,0,0,,,,0,,,[],"Kishan to Dilip Marvadi, 1 run"
737,9841223,2,13,12.1,0,1,0,,0,0,,,,0,,,[],"Kishan to Akshar Parekh, 1 run"
736,9841223,2,12,12.0,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Dilip Marvadi, no run"
735,9841223,2,12,11.5,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Dilip Marvadi, no run"
734,9841223,2,12,11.4,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Dilip Marvadi, no run"
733,9841223,2,12,11.3,0,1,0,,0,0,,,,0,,,[],"MN Pathan to Akshar Parekh, 1 run"
732,9841223,2,12,11.2,0,1,0,,0,0,,,,0,,,[],"MN Pathan to Dilip Marvadi, 1 run"
731,9841223,2,12,11.2,0,0,0,WD,1,0,,,,0,,,[],"MN Pathan to Akshar Parekh, wide, 1 run"
730,9841223,2,12,11.1,0,0,0,,0,0,,,,0,,,[],"MN Pathan to Akshar Parekh, no run"
729,9841223,2,11,11.0,0,1,0,,0,0,,,,0,,,[],"Kishan to Akshar Parekh, 1 run"
728,9841223,2,11,10.5,0,1,0,,0,0,,,,0,,,[],"Kishan to Dilip Marvadi, 1 run"
727,9841223,2,11,10.4,0,0,0,,0,0,,,,0,,,[],"Kishan to Dilip Marvadi, no run"
726,9841223,2,11,10.3,0,0,0,,0,0,,,,0,,,[],"Kishan to Dilip Marvadi, no run"
725,9841223,2,11,10.2,0,6,1,,0,0,,,,0,,,[],"Kishan to Dilip Marvadi, SIX,  to Deep backward square leg"
724,9841223,2,11,10.1,0,1,0,,0,0,,,,0,,,[],"Kishan to Akshar Parekh, 1 run"
723,9841223,2,10,10.0,0,1,0,,0,0,,,,0,,,[],"Aiyub to Akshar Parekh, 1 run"
722,9841223,2,10,9.5,0,4,1,,0,0,,,,0,,,[],"Aiyub to Akshar Parekh, FOUR,  to Wide long-off"
