ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary
1531,9841214,2,20,20.0,0,0,0,,0,0,,,,0,,,[],"Adnanuddin Kazi to Akash, no run"
1530,9841214,2,20,19.5,0,1,0,,0,0,,,,0,,,[],"Adnanuddin Kazi to Dharmendra, 1 run"
1529,9841214,2,20,19.4,0,0,0,,0,0,,,,0,,,[],"Adnanuddin Kazi to Dharmendra, no run"
1528,9841214,2,20,19.3,0,0,0,,0,0,,,,0,,,[],"Adnanuddin Kazi to Dharmendra, no run"
1527,9841214,2,20,19.2,0,4,1,,0,0,,,,0,,,[],"Adnanuddin Kazi to Dharmendra, FOUR,  to Deep extra cover"
1526,9841214,2,20,19.1,0,0,0,,0,0,,,,0,,,[],"Adnanuddin Kazi to Dharmendra, no run"
1525,9841214,2,20,19.1,0,0,0,WD,0,0,,,,0,,,[],"Adnanuddin Kazi to Dharmendra, wide"
1524,9841214,2,19,19.0,0,1,0,,0,0,,,,0,,,[],"Ajaz Shaikh to Dharmendra, 1 run"
1523,9841214,2,19,18.5,0,0,0,,0,0,,,,0,,,[],"Ajaz Shaikh to Dharmendra, no run"
1522,9841214,2,19,18.4,0,1,0,,0,0,,,,0,,,[],"Ajaz Shaikh to Akash, 1 run"
1521,9841214,2,19,18.3,0,0,0,,0,0,,,,0,,,[],"Ajaz Shaikh to Akash, no run"
1520,9841214,2,19,18.3,0,4,1,NB,0,0,,,,0,,,[],"Ajaz Shaikh to Akash, (no ball), FOUR,  to Deep backward square leg"
1519,9841214,2,19,18.2,0,4,1,,0,0,,,,0,,,[],"Ajaz Shaikh to Akash, FOUR,  to Fine leg"
1518,9841214,2,19,18.1,0,0,0,,0,0,,,,0,,,[],"Ajaz Shaikh to Akash, no run"
1517,9841214,2,18,18.0,0,0,0,,0,0,,,,0,,,[],"Sp Pathan to Dharmendra, no run"
1516,9841214,2,18,17.5,0,0,0,,0,0,,,,0,,,[],"Sp Pathan to Dharmendra, no run"
1515,9841214,2,18,17.4,0,0,0,,0,0,,,,0,,,[],"Sp Pathan to Dharmendra, no run"
1514,9841214,2,18,17.3,0,1,0,,0,0,,,,0,,,[],"Sp Pathan to Akash, 1 run"
1513,9841214,2,18,17.2,0,0,0,,0,0,,,,0,,,[],"Sp Pathan to Akash, no run"
1512,9841214,2,18,17.1,0,0,0,,0,0,,,,0,,,[],"Sp Pathan to Akash, no run"
1511,9841214,2,17,17.0,0,0,0,,0,0,,,,0,,,[],"K.M Sangada to Dharmendra, no run"
1510,9841214,2,17,16.5,0,1,0,,0,0,,,,0,,,[],"K.M Sangada to Akash, 1 run"
1509,9841214,2,17,16.4,0,1,0,,0,0,,,,0,,,[],"K.M Sangada to Dharmendra, 1 run"
1508,9841214,2,17,16.3,0,0,0,,0,0,,,,0,,,[],"K.M Sangada to Dharmendra, no run"
1507,9841214,2,17,16.3,0,0,0,WD,0,0,,,,0,,,[],"K.M Sangada to Dharmendra, wide"
1506,9841214,2,17,16.2,0,1,0,,0,0,,,,0,,,[],"K.M Sangada to Akash, 1 run"
1505,9841214,2,17,16.1,0,4,1,,0,0,,,,0,,,[],"K.M Sangada to Akash, FOUR,  to Deep backward square leg"
1504,9841214,2,16,16.0,0,0,0,,0,0,,,,0,,,[],"Ajazahmed A Malik to Dharmendra, no run"
1503,9841214,2,16,15.5,0,0,0,,0,1,Utkarsh Shrimali b Ajazahmed A Malik (8r 10b 1x4s 0x6s SR: 80.00),,Bowled,20773015,,,[],"Ajazahmed A Malik to Utkarsh Shrimali, OUT Bowled"
1502,9841214,2,16,15.4,0,0,0,,0,0,,,,0,,,[],"Ajazahmed A Malik to Utkarsh Shrimali, no run"
1501,9841214,2,16,15.3,0,1,0,,0,0,,,,0,,,[],"Ajazahmed A Malik to Akash, 1 run"
