ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary
1396,935712,1,20,20.0,0,1,0,,0,0,,,,0,,,[],"Vaibhav Baria to K.M Sangada, 1 run"
1395,935712,1,20,19.5,0,0,0,B,2,0,,,,0,,,[],"Vaibhav Baria to K.M Sangada, bye, 2 runs"
1394,935712,1,20,19.4,0,1,0,,0,1,Sufiyan Surti run out Vaibhav Baria (0r 1b 0x4s 0x6s SR: 0.00),,Run out,27642469,,,[],"Vaibhav Baria to K.M Sangada, 1 run, OUT Run out, Throw from Long-on by Vaibhav Baria"
1393,935712,1,20,19.3,0,0,0,,0,0,,,,0,,,[],"Vaibhav Baria to K.M Sangada, no run"
1392,935712,1,20,19.2,0,0,0,,0,1,Vasim Khalpa run out Vaibhav Baria (0r 1b 0x4s 0x6s SR: 0.00),,Run out,9421692,,,[],"Vaibhav Baria to Vasim Khalpa, OUT Run out, Throw from Short mid on by Vaibhav Baria"
1391,935712,1,20,19.1,0,0,0,,0,1,Faiz Saiyed b Vaibhav Baria (1r 2b 0x4s 0x6s SR: 50.00),,Bowled,12689519,,,[],"Vaibhav Baria to Faiz Saiyed, OUT Bowled"
1390,935712,1,19,19.0,0,0,0,,0,0,,,,0,,,[],"Jigar to Sufiyan Surti, no run"
1389,935712,1,19,18.5,0,0,0,,0,1,Basit Saiyed c Akash b Jigar (38r 22b 3x4s 2x6s SR: 172.73),,Caught out,80599,,,[],"Jigar to Basit Saiyed, OUT Caught out, Caught at Short third man by Akash"
1388,935712,1,19,18.4,0,1,0,,0,0,,,,0,,,[],"Jigar to Faiz Saiyed, 1 run"
1387,935712,1,19,18.3,0,0,0,,0,1,Azhar Khan c Vikash Salat b Jigar (19r 9b 2x4s 1x6s SR: 211.11),,Caught out,29718179,,,[],"Jigar to Azhar Khan, OUT Caught out, Caught at Wide long-off by Vikash Salat"
1386,935712,1,19,18.3,0,0,0,WD,0,0,,,,0,,,[],"Jigar to Azhar Khan, wide"
1385,935712,1,19,18.2,0,4,1,,0,0,,,,0,,,[],"Jigar to Azhar Khan, FOUR,  to Deep extra cover"
1384,935712,1,19,18.2,0,0,0,WD,0,0,,,,0,,,[],"Jigar to Azhar Khan, wide"
1383,935712,1,19,18.1,0,0,0,,0,0,,,,0,,,[],"Jigar to Azhar Khan, no run"
1382,935712,1,18,18.0,0,1,0,,0,0,,,,0,,,[],"Nitesh Parmar to Azhar Khan, 1 run"
1381,935712,1,18,17.5,0,6,1,,0,0,,,,0,,,[],"Nitesh Parmar to Azhar Khan, SIX,  to Long-off"
1380,935712,1,18,17.4,0,1,0,,0,0,,,,0,,,[],"Nitesh Parmar to Basit Saiyed, 1 run"
