ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary
536,296576,2,16,15.3,0,4,1,,0,0,,,,0,,,[],"V K Patel to Juned Yayman, FOUR,  to Long-off"
535,296576,2,16,15.2,0,0,0,,0,0,,,,0,,,[],"V K Patel to Juned Yayman, no run"
534,296576,2,16,15.1,0,1,0,,0,0,,,,0,,,[],"V K Patel to Aslam kalandar, 1 run"
533,296576,2,15,15.0,0,0,0,,0,0,,,,0,,,[],"Sohel Dadi to Juned Yayman, no run"
532,296576,2,15,14.5,0,0,0,,0,1,raheman c Ovesh Hathila b Sohel Dadi (70r 54b 7x4s 4x6s SR: 129.63),,Caught out,8741275,,,[],"Sohel Dadi to raheman, OUT Caught out, Caught at Wicket keeper by Ovesh Hathila"
531,296576,2,15,14.4,0,1,0,,0,0,,,,0,,,[],"Sohel Dadi to Aslam kalandar, 1 run"
530,296576,2,15,14.3,0,1,0,,0,0,,,,0,,,[],"Sohel Dadi to raheman, 1 run"
529,296576,2,15,14.2,0,1,0,,0,0,,,,0,,,[],"Sohel Dadi to Aslam kalandar, 1 run"
528,296576,2,15,14.1,0,0,0,,0,1,Ujef Durga b Sohel Dadi (12r 9b 2x4s 0x6s SR: 133.33),,Bowled,550444,,,[],"Sohel Dadi to Ujef Durga, OUT Bowled"
527,296576,2,14,14.0,0,0,0,,0,0,,,,0,,,[],"Amit Patel to raheman, no run"
526,296576,2,14,13.5,0,0,0,,0,0,,,,0,,,[],"Amit Patel to raheman, no run"
525,296576,2,14,13.4,0,1,0,,0,0,,,,0,,,[],"Amit Patel to Ujef Durga, 1 run"
524,296576,2,14,13.3,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Ujef Durga, no run"
523,296576,2,14,13.2,0,4,1,,0,0,,,,0,,,[],"Amit Patel to Ujef Durga, FOUR,  to Deep backward point"
522,296576,2,14,13.1,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Ujef Durga, no run"
521,296576,2,13,13.0,0,0,0,,0,0,,,,0,,,[],"V K Patel to raheman, no run"
520,296576,2,13,12.5,0,4,1,,0,0,,,,0,,,[],"V K Patel to raheman, FOUR,  to Deep backward point"
519,296576,2,13,12.4,0,4,1,,0,0,,,,0,,,[],"V K Patel to raheman, FOUR,  to Deep cover"
518,296576,2,13,12.3,0,0,0,,0,0,,,,0,,,[],"V K Patel to raheman, no run"
517,296576,2,13,12.2,0,0,0,,0,0,,,,0,,,[],"V K Patel to raheman, no run"
516,296576,2,13,12.1,0,4,1,,0,0,,,,0,,,[],"V K Patel to raheman, FOUR,  to Third man"
515,296576,2,12,12.0,0,4,1,,0,0,,,,0,,,[],"Shoeib Mala to Ujef Durga, FOUR,  to Deep extra cover"
514,296576,2,12,11.5,0,1,0,,0,0,,,,0,,,[],"Shoeib Mala to raheman, 1 run"
513,296576,2,12,11.4,0,0,0,,0,0,,,,0,,,[],"Shoeib Mala to raheman, no run"
512,296576,2,12,11.3,0,0,0,,0,0,,,,0,,,[],"Shoeib Mala to raheman, no run"
511,296576,2,12,11.2,0,6,1,,0,0,,,,0,,,[],"Shoeib Mala to raheman, SIX,  to Deep extra cover"
510,296576,2,12,11.1,0,1,0,,0,0,,,,0,,,[],"Shoeib Mala to Ujef Durga, 1 run"
509,296576,2,11,11.0,0,0,0,,0,0,,,,0,,,[],"V K Patel to raheman, no run"
508,296576,2,11,10.5,0,0,0,,0,0,,,,0,,,[],"V K Patel to raheman, no run"
507,296576,2,11,10.4,0,0,0,,0,0,,,,0,,,[],"V K Patel to raheman, no run"
506,296576,2,11,10.3,0,2,0,,0,0,,,,0,,,[],"V K Patel to raheman, 2 runs"
505,296576,2,11,10.2,0,0,0,,0,0,,,,0,,,[],"V K Patel to raheman, no run"
504,296576,2,11,10.1,0,4,1,,0,0,,,,0,,,[],"V K Patel to raheman, FOUR,  to Deep backward square leg"
503,296576,2,10,10.0,0,1,0,,0,0,,,,0,,,[],"Amit Patel to raheman, 1 run"
502,296576,2,10,9.5,0,0,0,,0,0,,,,0,,,[],"Amit Patel to raheman, no run"
501,296576,2,10,9.4,0,4,1,,0,0,,,,0,,,[],"Amit Patel to raheman, FOUR,  to Cow corner"
500,296576,2,10,9.3,0,4,1,,0,0,,,,0,,,[],"Amit Patel to raheman, FOUR,  to Deep extra cover"
499,296576,2,10,9.2,0,0,0,,0,0,,,,0,,,[],"Amit Patel to raheman, no run"
498,296576,2,10,9.1,0,6,1,,0,0,,,,0,,,[],"Amit Patel to raheman, SIX,  to Deep extra cover"
497,296576,2,9,9.0,0,1,0,,0,0,,,,0,,,[],"V K Patel to raheman, 1 run"
496,296576,2,9,8.5,0,0,1,B,4,0,,,,0,,,[],"V K Patel to raheman, bye, 4 runs"
495,296576,2,9,8.4,0,1,0,,0,0,,,,0,,,[],"V K Patel to Ujef Durga, 1 run"
494,296576,2,9,8.3,0,1,0,,0,0,,,,0,,,[],"V K Patel to raheman, 1 run"
493,296576,2,9,8.2,0,1,0,,0,0,,,,0,,,[],"V K Patel to Ujef Durga, 1 run"
492,296576,2,9,8.1,0,1,0,,0,0,,,,0,,,[],"V K Patel to raheman, 1 run"
491,296576,2,8,8.0,0,0,0,,0,1,Suleman Sahebkha c Ovesh Hathila b Amit Patel (16r 22b 0x4s 1x6s SR: 72.73),,Caught out,2214446,,,[],"Amit Patel to Suleman Sahebkha, OUT Caught out, Caught at Short point by Ovesh Hathila"
490,296576,2,8,7.5,0,1,0,,0,0,,,,0,,,[],"Amit Patel to raheman, 1 run"
489,296576,2,8,7.4,0,2,0,,0,0,,,,0,,,[],"Amit Patel to raheman, 2 runs"
488,296576,2,8,7.4,0,0,0,WD,0,0,,,,0,,,[],"Amit Patel to raheman, wide"
487,296576,2,8,7.3,0,0,0,,0,0,,,,0,,,[],"Amit Patel to raheman, no run"
