ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary
645,4684953,2,14,13.4,0,4,1,,0,0,,,,0,,,[],"Harsh j bharvad to Akash Solanki, FOUR,  to Deep extra cover"
644,4684953,2,14,13.3,0,0,0,,0,0,,,,0,,,[],"Harsh j bharvad to Akash Solanki, no run"
643,4684953,2,14,13.2,0,2,0,,0,0,,,,0,,,[],"Harsh j bharvad to Akash Solanki, 2 runs"
642,4684953,2,14,13.1,0,1,0,,0,0,,,,0,,,[],"Harsh j bharvad to Aasif, 1 run"
641,4684953,2,13,13.0,0,1,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, 1 run"
640,4684953,2,13,12.5,0,1,0,,0,0,,,,0,,,[],"Juned Shaikh to Akash Solanki, 1 run"
639,4684953,2,13,12.4,0,1,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, 1 run"
638,4684953,2,13,12.3,0,0,0,B,1,0,,,,0,,,[],"Juned Shaikh to Akash Solanki, bye, 1 run"
637,4684953,2,13,12.2,0,0,0,B,1,0,,,,0,,,[],"Juned Shaikh to Aasif, bye, 1 run"
636,4684953,2,13,12.1,0,0,0,,0,0,,,,0,,,[],"Juned Shaikh to Aasif, no run"
635,4684953,2,12,12.0,0,1,0,,0,0,,,,0,,,[],"Kalpesh to Aasif, 1 run"
634,4684953,2,12,11.5,0,0,0,,0,0,,,,0,,,[],"Kalpesh to Aasif, no run"
633,4684953,2,12,11.5,0,0,0,WD,1,0,,,,0,,,[],"Kalpesh to Akash Solanki, wide, 1 run"
632,4684953,2,12,11.4,0,2,0,,0,0,,,,0,,,[],"Kalpesh to Akash Solanki, 2 runs"
631,4684953,2,12,11.4,0,0,0,WD,0,0,,,,0,,,[],"Kalpesh to Akash Solanki, wide"
630,4684953,2,12,11.3,0,4,1,,0,0,,,,0,,,[],"Kalpesh to Akash Solanki, FOUR,  to Long-off"
629,4684953,2,12,11.2,0,2,0,,0,0,,,,0,,,[],"Kalpesh to Akash Solanki, 2 runs"
628,4684953,2,12,11.1,0,0,0,,0,0,,,,0,,,[],"Kalpesh to Akash Solanki, no run"
627,4684953,2,11,11.0,0,1,0,,0,0,,,,0,,,[],"Arpit Joshi to Akash Solanki, 1 run"
626,4684953,2,11,10.5,0,1,0,,0,0,,,,0,,,[],"Arpit Joshi to Aasif, 1 run"
625,4684953,2,11,10.4,0,2,0,,0,0,,,,0,,,[],"Arpit Joshi to Aasif, 2 runs"
624,4684953,2,11,10.3,0,1,0,,0,0,,,,0,,,[],"Arpit Joshi to Akash Solanki, 1 run"
623,4684953,2,11,10.2,0,0,0,,0,0,,,,0,,,[],"Arpit Joshi to Akash Solanki, no run"
622,4684953,2,11,10.1,0,1,0,,0,0,,,,0,,,[],"Arpit Joshi to Aasif, 1 run"
621,4684953,2,10,10.0,0,4,1,,0,0,,,,0,,,[],"SM Nisarta to Akash Solanki, FOUR,  to Long-off"
620,4684953,2,10,9.5,0,4,1,,0,0,,,,0,,,[],"SM Nisarta to Akash Solanki, FOUR,  to Wide long-off"
619,4684953,2,10,9.4,0,4,1,,0,0,,,,0,,,[],"SM Nisarta to Akash Solanki, FOUR,  to Wide long-off"
618,4684953,2,10,9.3,0,1,0,,0,0,,,,0,,,[],"SM Nisarta to Aasif, 1 run"
617,4684953,2,10,9.2,0,0,0,,0,0,,,,0,,,[],"SM Nisarta to Aasif, no run"
616,4684953,2,10,9.1,0,2,0,,0,0,,,,0,,,[],"SM Nisarta to Aasif, 2 runs"
615,4684953,2,10,9.1,0,0,0,WD,0,0,,,,0,,,[],"SM Nisarta to Aasif, wide"
614,4684953,2,9,9.0,0,1,0,,0,0,,,,0,,,[],"GOHIL SATISH to Aasif, 1 run"
613,4684953,2,9,9.0,0,0,1,WD,4,0,,,,0,,,[],"GOHIL SATISH to Aasif, wide, 4 runs"
612,4684953,2,9,8.5,0,1,0,,0,0,,,,0,,,[],"GOHIL SATISH to Akash Solanki, 1 run"
611,4684953,2,9,8.4,0,1,0,,0,0,,,,0,,,[],"GOHIL SATISH to Aasif, 1 run"
610,4684953,2,9,8.3,0,1,0,,0,0,,,,0,,,[],"GOHIL SATISH to Akash Solanki, 1 run"
609,4684953,2,9,8.3,0,0,0,WD,2,0,,,,0,,,[],"GOHIL SATISH to Akash Solanki, wide, 2 runs"
608,4684953,2,9,8.2,0,1,0,,0,0,,,,0,,,[],"GOHIL SATISH to Aasif, 1 run"
607,4684953,2,9,8.1,0,1,0,,0,0,,,,0,,,[],"GOHIL SATISH to Akash Solanki, 1 run"
606,4684953,2,8,8.0,0,4,1,,0,0,,,,0,,,[],"SM Nisarta to Aasif, FOUR,  to Deep extra cover"
605,4684953,2,8,7.5,0,0,0,,0,0,,,,0,,,[],"SM Nisarta to Aasif, no run"
604,4684953,2,8,7.4,0,1,0,,0,0,,,,0,,,[],"SM Nisarta to Akash Solanki, 1 run"
603,4684953,2,8,7.3,0,1,0,,0,0,,,,0,,,[],"SM Nisarta to Aasif, 1 run"
602,4684953,2,8,7.2,0,0,0,,0,0,,,,0,,,[],"SM Nisarta to Aasif, no run"
601,4684953,2,8,7.1,0,4,1,,0,0,,,,0,,,[],"SM Nisarta to Aasif, FOUR,  to Deep extra cover"
600,4684953,2,7,7.0,0,1,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, 1 run"
599,4684953,2,7,6.5,0,2,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, 2 runs"
598,4684953,2,7,6.4,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run"
597,4684953,2,7,6.3,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run"
596,4684953,2,7,6.2,0,0,0,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, no run"
595,4684953,2,7,6.1,0,4,1,,0,0,,,,0,,,[],"Rajdipsinh Rathod to Aasif, FOUR,  to Third man"
594,4684953,2,6,6.0,0,0,0,LB,1,0,,,,0,,,[],"Juned Shaikh to Aasif, leg bye, 1 run"
