ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary
1702,1315817,2,3,3.0,0,6,1,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, SIX,  to Long-on"
1701,1315817,2,3,2.5,0,1,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Ashfaq Pathan, 1 run"
1700,1315817,2,3,2.4,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Ashfaq Pathan, no run"
1699,1315817,2,3,2.3,0,1,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, 1 run"
1698,1315817,2,3,2.2,0,6,1,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, SIX,  to Deep extra cover"
1697,1315817,2,3,2.1,0,4,1,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, FOUR,  to Long-off"
1696,1315817,2,3,2.1,0,0,1,WD,4,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, wide, 4 runs"
1695,1315817,2,2,2.0,0,0,0,,0,1,Devo c Rudra b Tirth Bhoi (22r 6b 1x4s 3x6s SR: 366.67),,Caught out,75587,,,[],"Tirth Bhoi to Devo, OUT Caught out, Caught at Short cover by Rudra"
1694,1315817,2,2,1.5,0,4,1,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, FOUR,  to Long-off"
1693,1315817,2,2,1.4,0,6,1,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, SIX,  to Deep mid wicket"
1692,1315817,2,2,1.3,0,0,0,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, no run"
1691,1315817,2,2,1.2,0,6,1,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, SIX,  to Long-off"
1690,1315817,2,2,1.1,0,6,1,,0,0,,,,0,,,[],"Tirth Bhoi to Devo, SIX,  to Deep backward square leg"
1689,1315817,2,2,1.1,0,0,1,WD,4,0,,,,0,,,[],"Tirth Bhoi to Devo, wide, 4 runs"
1688,1315817,2,1,1.0,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run"
1687,1315817,2,1,0.5,0,4,1,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, FOUR,  to Long-off"
1686,1315817,2,1,0.4,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run"
1685,1315817,2,1,0.3,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run"
1684,1315817,2,1,0.2,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run"
1683,1315817,2,1,0.1,0,0,0,,0,0,,,,0,,,[],"Kimay Vishal Patil to Dhiraj, no run"
