ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary
1595,1266727,2,15,14.3,0,6,1,,0,0,,,,0,,,[],"Kirtiraj_ Pateliya_21 to Amit Patel, SIX,  to Cow corner"
1594,1266727,2,15,14.2,0,1,0,,0,0,,,,0,,,[],"Kirtiraj_ Pateliya_21 to V K Patel, 1 run"
1593,1266727,2,15,14.1,0,1,0,,0,0,,,,0,,,[],"Kirtiraj_ Pateliya_21 to Amit Patel, 1 run"
1592,1266727,2,14,14.0,0,1,0,,0,0,,,,0,,,[],"Dhirendrasinh Jasawat to Amit Patel, 1 run"
1591,1266727,2,14,13.5,0,4,1,,0,0,,,,0,,,[],"Dhirendrasinh Jasawat to Amit Patel, FOUR,  to Long-on"
1590,1266727,2,14,13.4,0,2,0,,0,0,,,,0,,,[],"Dhirendrasinh Jasawat to Amit Patel, 2 runs"
1589,1266727,2,14,13.3,0,1,0,,0,0,,,,0,,,[],"Dhirendrasinh Jasawat to V K Patel, 1 run"
1588,1266727,2,14,13.2,0,1,0,,0,0,,,,0,,,[],"Dhirendrasinh Jasawat to Amit Patel, 1 run"
1587,1266727,2,14,13.1,0,0,0,,0,0,,,,0,,,[],"Dhirendrasinh Jasawat to Amit Patel, no run"
1586,1266727,2,13,13.0,0,0,0,,0,0,,,,0,,,[],"Kirtiraj_ Pateliya_21 to V K Patel, no run"
1585,1266727,2,13,12.5,0,0,0,,0,1,Aman Malek lbw b Kirtiraj_ Pateliya_21 (28r 17b 2x4s 2x6s SR: 164.71),,LBW,12262636,,,[],"Kirtiraj_ Pateliya_21 to Aman Malek, OUT LBW"
1584,1266727,2,13,12.4,0,1,0,,0,0,,,,0,,,[],"Kirtiraj_ Pateliya_21 to Amit Patel, 1 run"
1583,1266727,2,13,12.3,0,4,1,,0,0,,,,0,,,[],"Kirtiraj_ Pateliya_21 to Amit Patel, FOUR,  to Deep backward square leg"
1582,1266727,2,13,12.2,0,1,0,,0,0,,,,0,,,[],"Kirtiraj_ Pateliya_21 to Aman Malek, 1 run"
1581,1266727,2,13,12.1,0,1,0,,0,0,,,,0,,,[],"Kirtiraj_ Pateliya_21 to Amit Patel, 1 run"
1580,1266727,2,12,12.0,0,1,0,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, 1 run"
1579,1266727,2,12,11.5,0,6,1,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, SIX,  to Deep mid wicket"
1578,1266727,2,12,11.4,0,1,0,,0,0,,,,0,,,[],"Hiral Solanki to Aman Malek, 1 run"
1577,1266727,2,12,11.3,0,1,0,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, 1 run"
1576,1266727,2,12,11.2,0,6,1,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, SIX,  to Long-on"
1575,1266727,2,12,11.1,0,6,1,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, SIX,  to Cow corner"
1574,1266727,2,11,11.0,0,6,1,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Aman Malek, SIX,  to Deep mid wicket"
1573,1266727,2,11,10.5,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, 1 run"
1572,1266727,2,11,10.4,0,6,1,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, SIX,  to Cow corner"
1571,1266727,2,11,10.3,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Aman Malek, 1 run"
1570,1266727,2,11,10.2,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, 1 run"
1569,1266727,2,11,10.1,0,6,1,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, SIX,  to Long-on"
1568,1266727,2,10,10.0,0,0,0,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, no run"
1567,1266727,2,10,9.5,0,0,0,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, no run"
1566,1266727,2,10,9.4,0,6,1,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, SIX,  to Long-on"
1565,1266727,2,10,9.4,0,0,0,NB,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, (no ball)"
1564,1266727,2,10,9.3,0,0,0,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, no run"
1563,1266727,2,10,9.2,0,4,1,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, FOUR,  to Wide long-off"
1562,1266727,2,10,9.1,0,1,0,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Amit Patel, 1 run"
1561,1266727,2,9,9.0,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, 1 run"
1560,1266727,2,9,8.5,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Aman Malek, 1 run"
1559,1266727,2,9,8.4,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, 1 run"
1558,1266727,2,9,8.3,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Aman Malek, 1 run"
1557,1266727,2,9,8.2,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, 1 run"
1556,1266727,2,9,8.1,0,2,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, 2 runs"
1555,1266727,2,8,8.0,0,1,0,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Amit Patel, 1 run"
1554,1266727,2,8,8.0,0,0,0,WD,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Amit Patel, wide"
1553,1266727,2,8,7.5,0,1,0,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, 1 run"
1552,1266727,2,8,7.4,0,0,0,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, no run"
1551,1266727,2,8,7.3,0,2,0,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, 2 runs"
1550,1266727,2,8,7.2,0,4,1,,0,0,,,,0,,,[],"Harshh Chandrakant Suthar to Aman Malek, FOUR,  to Deep backward point"
1549,1266727,2,8,7.1,0,0,0,,0,1,Riyaz Jargal c Kaival Panchal b Harshh Chandrakant Suthar (0r 3b 0x4s 0x6s SR: 0.00),,Caught out,39272,,,[],"Harshh Chandrakant Suthar to Riyaz Jargal, OUT Caught out, Caught at Wicket keeper by Kaival Panchal"
1548,1266727,2,7,7.0,0,0,0,LB,1,0,,,,0,,,[],"Hiral Solanki to Riyaz Jargal, leg bye, 1 run"
1547,1266727,2,7,6.5,0,0,0,,0,0,,,,0,,,[],"Hiral Solanki to Riyaz Jargal, no run"
1546,1266727,2,7,6.4,0,1,0,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, 1 run"
1545,1266727,2,7,6.3,0,4,1,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, FOUR,  to Deep backward point"
1544,1266727,2,7,6.2,0,4,1,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, FOUR,  to Third man"
1543,1266727,2,7,6.1,0,0,0,,0,0,,,,0,,,[],"Hiral Solanki to Amit Patel, no run"
1542,1266727,2,6,6.0,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, 1 run"
1541,1266727,2,6,5.5,0,4,1,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, FOUR,  to Cow corner"
1540,1266727,2,6,5.4,0,0,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Amit Patel, no run"
1539,1266727,2,6,5.3,0,0,0,,0,1,Akram Hathila b Dhaval Patel.(K.P) (7r 17b 0x4s 0x6s SR: 41.18),,Bowled,39173,,,[],"Dhaval Patel.(K.P) to Akram Hathila, OUT Bowled"
1538,1266727,2,6,5.2,0,0,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Akram Hathila, no run"
1537,1266727,2,6,5.1,0,0,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Akram Hathila, no run"
1536,1266727,2,5,5.0,0,0,0,,0,1,Ahmed Husen c NIRAV PARMAR b Hiral Solanki (9r 13b 1x4s 0x6s SR: 69.23),,Caught out,2208968,,,[],"Hiral Solanki to Ahmed Husen, OUT Caught out, Caught at Cover by NIRAV PARMAR"
1535,1266727,2,5,4.5,0,0,0,,0,0,,,,0,,,[],"Hiral Solanki to Ahmed Husen, no run"
1534,1266727,2,5,4.4,0,0,0,,0,0,,,,0,,,[],"Hiral Solanki to Ahmed Husen, no run"
1533,1266727,2,5,4.3,0,0,0,,0,0,,,,0,,,[],"Hiral Solanki to Ahmed Husen, no run"
1532,1266727,2,5,4.2,0,1,0,,0,0,,,,0,,,[],"Hiral Solanki to Akram Hathila, 1 run"
1531,1266727,2,5,4.1,0,0,0,,0,0,,,,0,,,[],"Hiral Solanki to Akram Hathila, no run"
1530,1266727,2,4,4.0,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Akram Hathila, 1 run"
1529,1266727,2,4,3.5,0,0,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Akram Hathila, no run"
1528,1266727,2,4,3.4,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Ahmed Husen, 1 run"
1527,1266727,2,4,3.3,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Akram Hathila, 1 run"
1526,1266727,2,4,3.2,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Ahmed Husen, 1 run"
1525,1266727,2,4,3.1,0,1,0,,0,0,,,,0,,,[],"Dhaval Patel.(K.P) to Akram Hathila, 1 run"
1524,1266727,2,3,3.0,0,1,0,,0,0,,,,0,,,[],"Dhirendrasinh Jasawat to Akram Hathila, 1 run"
1523,1266727,2,3,2.5,0,1,0,,0,0,,,,0,,,[],"Dhirendrasinh Jasawat to Ahmed Husen, 1 run"
