ball_id,team_id,inning,current_over,ball,balls,run,is_boundry,extra_type_code,extra_run,is_out,out_how,dismiss_type_code,dismiss_type,dismiss_player_id,video_url,thumbnail_url,videos_url,commentary
1505,7067601,1,20,20.0,0,0,0,,0,1,Dhirendrasinh Jasawat run out Akil Dadi ( A.D. 7 ) / Firdos Y. Y. (1r 2b 0x4s 0x6s SR: 50.00),,Run out,7675842,,,[],"Firdos Y. Y. to Dhirendrasinh Jasawat, OUT Run out, Throw from Short mid off by Akil Dadi ( A.D. 7 )"
1504,7067601,1,20,19.5,0,1,0,,0,0,,,,0,,,[],"Firdos Y. Y. to Dhaval Patel.(K.P), 1 run"
1503,7067601,1,20,19.4,0,0,0,LB,1,1,Harshh Chandrakant Suthar run out Aman Malek (70r 49b 8x4s 2x6s SR: 142.86),,Run out,102813,,,[],"Firdos Y. Y. to Harshh Chandrakant Suthar, leg bye, 1 run, OUT Run out, Throw from Mid-on by Aman Malek"
1502,7067601,1,20,19.3,0,1,0,,0,0,,,,0,,,[],"Firdos Y. Y. to Dhirendrasinh Jasawat, 1 run"
1501,7067601,1,20,19.2,0,0,0,,0,1,NIRAV PARMAR c Aman Malek b Firdos Y. Y. (7r 4b 1x4s 0x6s SR: 175.00),,Caught out,22552065,,,[],"Firdos Y. Y. to NIRAV PARMAR, OUT Caught out, Caught at Mid wicket by Aman Malek"
1500,7067601,1,20,19.1,0,4,1,,0,0,,,,0,,,[],"Firdos Y. Y. to NIRAV PARMAR, FOUR,  to Deep backward square leg"
1499,7067601,1,19,19.0,0,0,0,,0,0,,,,0,,,[],"V K Patel to Harshh Chandrakant Suthar, no run"
1498,7067601,1,19,18.5,0,0,0,,0,0,,,,0,,,[],"V K Patel to Harshh Chandrakant Suthar, no run"
1497,7067601,1,19,18.4,0,2,0,,0,0,,,,0,,,[],"V K Patel to Harshh Chandrakant Suthar, 2 runs"
1496,7067601,1,19,18.3,0,1,0,,0,0,,,,0,,,[],"V K Patel to NIRAV PARMAR, 1 run"
1495,7067601,1,19,18.2,0,2,0,,0,0,,,,0,,,[],"V K Patel to NIRAV PARMAR, 2 runs"
1494,7067601,1,19,18.1,0,0,0,,0,1,Desai Parth Pankajkumar b V K Patel (8r 12b 0x4s 0x6s SR: 66.67),,Bowled,80471,,,[],"V K Patel to Desai Parth Pankajkumar, OUT Bowled"
1493,7067601,1,18,18.0,0,4,1,,0,0,,,,0,,,[],"Shoeib Mala to Harshh Chandrakant Suthar, FOUR,  to Straight long-on"
1492,7067601,1,18,17.5,0,1,0,,0,0,,,,0,,,[],"Shoeib Mala to Desai Parth Pankajkumar, 1 run"
1491,7067601,1,18,17.4,0,1,0,,0,0,,,,0,,,[],"Shoeib Mala to Harshh Chandrakant Suthar, 1 run"
1490,7067601,1,18,17.3,0,6,1,,0,0,,,,0,,,[],"Shoeib Mala to Harshh Chandrakant Suthar, SIX,  to Deep mid wicket"
1489,7067601,1,18,17.2,0,0,0,LB,1,0,,,,0,,,[],"Shoeib Mala to Desai Parth Pankajkumar, leg bye, 1 run"
1488,7067601,1,18,17.1,0,1,0,,0,0,,,,0,,,[],"Shoeib Mala to Harshh Chandrakant Suthar, 1 run"
1487,7067601,1,17,17.0,0,1,0,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, 1 run"
1486,7067601,1,17,16.5,0,4,1,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, FOUR,  to Deep backward square leg"
1485,7067601,1,17,16.4,0,4,1,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, FOUR,  to Cow corner"
1484,7067601,1,17,16.3,0,6,1,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, SIX,  to Wide long-on"
1483,7067601,1,17,16.2,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, no run"
1482,7067601,1,17,16.1,0,0,0,,0,0,,,,0,,,[],"Amit Patel to Harshh Chandrakant Suthar, no run"
1481,7067601,1,16,16.0,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, 1 run"
1480,7067601,1,16,15.5,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, no run"
1479,7067601,1,16,15.4,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Desai Parth Pankajkumar, 1 run"
1478,7067601,1,16,15.3,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Desai Parth Pankajkumar, no run"
1477,7067601,1,16,15.3,0,0,0,WD,0,0,,,,0,,,[],"Shoaib Haji to Desai Parth Pankajkumar, wide"
1476,7067601,1,16,15.2,0,1,0,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, 1 run"
1475,7067601,1,16,15.1,0,0,0,,0,0,,,,0,,,[],"Shoaib Haji to Harshh Chandrakant Suthar, no run"
1474,7067601,1,15,15.0,0,1,0,,0,0,,,,0,,,[],"V K Patel to Harshh Chandrakant Suthar, 1 run"
1473,7067601,1,15,14.5,0,0,0,,0,0,,,,0,,,[],"V K Patel to Harshh Chandrakant Suthar, no run"
1472,7067601,1,15,14.4,0,0,0,,0,0,,,,0,,,[],"V K Patel to Harshh Chandrakant Suthar, no run"
